,timestamp,customer_id,churn,product_id,categories_expanded
997,2014-04-03,474860,0,[ 48374 166987 167001 205334],"['Thriller', 'Earth', 'Fiction', 'Suspense', 'Sciences', 'Mystery', 'States', 'Math', 'Literature', 'Science', 'United']"
998,2009-10-08,84861,0,[ 25570  38525  39365  58830  78547 149812],"['Entertainment', 'Guides', 'Memoirs', 'Leaders', 'Fiction', 'Biographies', 'Notable', 'Research', 'Reference', 'Publishing', 'Arts', 'Humor', 'Literature', 'Contemporary', 'Writing', 'People']"
999,2014-10-02,1194273,1,[ 60534 189624 269640 271784],"['Memoirs', 'Americas', 'Leaders', 'Fiction', 'Biographies', 'Notable', 'Politics', 'History', 'Sciences', 'Government', 'Literature', 'Social', 'People']"
1000,2015-01-01,1362618,0,[323496 325154],"['Literature', 'States', 'Fiction', 'United']"
1001,2011-10-06,447092,0,[ 10535  40729  40752 109984 270174 282742],"['Relationships', 'Parenting', 'Self-Help', 'Thriller', 'Adventure', 'Memoirs', 'Finance', 'Fiction', 'Suspense', 'Biographies', 'Professionals', 'Mystery', 'Action', 'Literature', 'Business', 'Money', 'Academics', 'Personal']"
1002,2014-07-03,916347,1,[ 52998  75434 257743 463063],"['Adventure', 'Fiction', 'States', 'Action', 'Literature', 'United']"
1003,2014-07-03,544970,0,[287082 420220],"['Entertainment', 'Memoirs', 'Professionals', 'Biographies', 'Humor', 'Academics']"
1004,2013-04-04,196453,0,[  2170  85985 240582 302996],"['Romantic', 'Romance', 'Fiction', 'Fantasy', 'Suspense', 'Literature', 'Science']"
1005,2012-04-05,774246,1,[475262],"['Relationships', 'Self-Help']"
1006,2013-10-03,1726535,1,[382586],"['Literature', 'Fiction']"
1007,2015-07-02,72939,0,[ 22463  75687 171399 295943],"['Thriller', 'Christian', 'Fiction', 'Suspense', 'Bibles', 'Mystery', 'Literature', 'Contemporary']"
1008,2009-01-08,62560,0,[35630 48981],"['Correspondence', 'Fiction', 'History', 'Essays', 'Literature', 'Military']"
1009,2015-07-02,519992,1,[207755  83288],"['Thriller', 'Memoirs', 'Crime', 'Biographies', 'Suspense', 'Mystery', 'True']"
1010,2015-04-02,108121,1,[243305 308480],"['Literature', 'Fiction', 'Erotica']"
1011,2015-04-02,75914,1,[421067],"['Crafts', 'Home', 'Hobbies']"
1012,2013-10-03,1055493,0,[ 44043  43941 141893 167903 167881 263033  43743 314719],"['Ministry', 'Christian', 'Fiction', 'Bibles', 'Living', 'Poetry', 'Literature', 'Evangelism']"
1013,2014-10-02,576589,0,[14990 38610],"['Literature', 'Fiction']"
1014,2013-04-04,1018638,0,[41912 80786],"['Mystery', 'Suspense', 'Thriller']"
1015,2015-04-02,1191817,0,[308127 302458 485772 315273 359856],"['Parenting', 'Relationships', 'Romantic', 'Childrens', 'Cookbooks', 'Fiction', 'Romance', 'Fantasy', 'Suspense', 'Education', 'Reference', 'Needs', 'Wine', 'Food', 'Special', 'Science', 'Cooking']"
1016,2014-04-03,1110934,1,[428472],"['Comics', 'Graphic', 'Novels']"
1017,2014-10-02,502386,0,[ 12867  26987 207075 380797 393110],"['Ingredient', 'Fantasy', 'International', 'Literature', 'Cooking', 'Design', 'Childrens', 'Science', 'Teen', 'Young', 'Cookbooks', 'Fiction', 'Crafts', 'Food', 'Hobbies', 'Regional', 'Adult', 'Wine', 'Improvement', 'Home']"
1018,2014-10-02,973024,0,"[ 38586  40803  40868 145539 175183 175214 175447 175293 175273 175270
 175163 175249 175313 175316 175264 175398 175255 175381 175328 175198
 175286 175361 175458 175301 175320 176420 181458 181376 181398 181669
 270895 271187 271123 421657]","['Christian', 'World', 'History', 'Sciences', 'Fitness', 'Living', 'Literature', 'Health', 'Social', 'Dieting', 'Design', 'Childrens', 'Politics', 'Arts', 'Loss', 'Cookbooks', 'Fiction', 'Bibles', 'Diets', 'Government', 'Crafts', 'Food', 'Womens', 'Hobbies', 'Baking', 'Memoirs', 'Weight', 'Leaders', 'Notable', 'Biographies', 'Wine', 'Improvement', 'Home', 'People']"
1019,2015-04-02,1631489,0,[216743 419726 478667],"['Entertainment', 'Medicine', 'Medical', 'Humor']"
1020,2015-04-02,263131,0,"[  8116  21995  29372  29773  29720  40565  41376  47365  47836  49942
  56626  74823  82913 110689 279952 292472 410890 476885 479475 504958
  25819 137656 401431]","['Thriller', 'Video', 'World', 'Occult', 'History', 'Sciences', 'International', 'Poetry', 'Literature', 'Social', 'Publishing', 'Satire', 'Childrens', 'Politics', 'Animals', 'Arts', 'Humor', 'Contemporary', 'Spirituality', 'Photography', 'Guides', 'Cookbooks', 'Fiction', 'Suspense', 'Paranormal', 'Government', 'Europe', 'Food', 'Womens', 'Writing', 'Research', 'Regional', 'Memoirs', 'Biographies', 'Reference', 'Historical', 'Mystery', 'Wine', 'Religion', 'Travel', 'Criticism']"
1021,2013-10-03,969493,1,[ 36130 120079 279540 311935],"['Thriller', 'Christian', 'Fiction', 'Suspense', 'Bibles', 'Fantasy', 'Mystery', 'Literature', 'Science']"
1022,2014-10-02,1010135,0,[ 40769 160959 197334 139125 430068 430166 435140],"['Christian', 'Fiction', 'Bibles', 'States', 'Literature', 'United']"
1023,2013-04-04,1240284,1,[ 62830  93338 113388 288379 288389],"['Thriller', 'Christian', 'Fiction', 'Suspense', 'Bibles', 'Mystery', 'Literature']"
1024,2013-07-04,1758140,1,[361158],"['Contemporary', 'Romance']"
1025,2015-01-01,1438382,0,[243796 326339 333431 338325 338731 479345 484812 441617 441598],"['Literary', 'Science', 'Fiction', 'Romance', 'Paranormal', 'Literature', 'Contemporary']"
1026,2010-04-08,661957,1,[459974],"['Literature', 'Fiction']"
1027,2014-01-02,80278,1,[141780 191804 213498 315396 426916],"['Childrens', 'Cookbooks', 'Education', 'Politics', 'Reference', 'International', 'Canning', 'Wine', 'Sciences', 'Food', 'Preserving', 'Social', 'Cooking', 'Regional']"
1028,2013-07-04,333093,1,[  5340   9013  39278  80194 152398 203824 214231 396949],"['Psychology', 'Weight', 'Counseling', 'Mental', 'Diets', 'Addiction', 'Recovery', 'Fitness', 'Crafts', 'Animal', 'Pets', 'Sexual', 'Care', 'Health', 'Dieting', 'Loss', 'Home', 'Hobbies']"
1029,2013-01-03,415742,0,[289135 439387],"['Christian', 'Cookbooks', 'Bibles', 'Vegetarian', 'Wine', 'Food', 'Living', 'Vegan']"
1030,2011-10-06,1776929,1,[449166],"['Entrepreneurship', 'Business', 'Money', 'Small']"
1031,2012-01-05,826840,0,[302280 344039],"['Adult', 'Young', 'Fiction', 'Romance', 'Fantasy', 'Paranormal', 'Science', 'Teen']"
1032,2014-04-03,1743952,0,[300209 327028],"['Fiction', 'Romance', 'Fantasy', 'Paranormal', 'Science']"
1033,2014-07-03,611786,1,[36130 41063],"['Mystery', 'Suspense', 'Thriller']"
1034,2014-07-03,1446388,0,[114827],"['Literature', 'States', 'Fiction', 'United']"
1035,2012-04-05,297863,1,[502877],"['Ethnic', 'Biographies', 'Memoirs', 'National']"
1036,2014-01-02,447900,1,[120977 415901],"['Christian', 'Fiction', 'Bibles', 'States', 'Literature', 'United']"
1037,2015-04-02,1814402,1,[142701],"['History', 'Americas']"
1038,2014-10-02,200431,0,[ 60669 321852 327997 404592 424778],"['Romance', 'Fiction', 'Fantasy', 'Paranormal', 'States', 'Literature', 'Science', 'United']"
1039,2013-07-04,1237995,0,[469112],"['Romance', 'Suspense', 'Romantic']"
1040,2015-07-02,967778,0,[ 38137 277504 389296 389297],"['Literature', 'Fiction', 'Animals', 'Childrens']"
1041,2015-07-02,492091,1,[ 39575 107625 132891 144907 315551 321007  58437],"['Catholicism', 'Theology', 'Memoirs', 'Christian', 'Americas', 'Biographies', 'Bibles', 'History', 'Religion', 'Arts', 'Judaism', 'Literature', 'Spirituality']"
1042,2010-01-07,201939,1,[ 24294 162986 208046],"['Fiction', 'Science', 'Fantasy']"
1043,2012-10-04,348153,1,[58272],"['Mystery', 'Suspense', 'Thriller']"
1044,2013-07-04,1218910,0,[ 60931  85835  95072 288365 294971],"['Fiction', 'Erotica', 'States', 'Literature', 'Womens', 'United']"
1045,2015-01-01,1139567,1,[258215],"['Literature', 'Fiction', 'Action', 'Adventure']"
1046,2010-01-07,298072,1,[409798],"['Bibles', 'Living', 'Christian']"
1047,2013-10-03,624186,1,[28785 52401],"['Entertainment', 'Thriller', 'Suspense', 'Mystery', 'Humor']"
1048,2014-10-02,247418,1,[2264],[]
1049,2013-07-04,563924,0,[ 14531 202200],"['Groups', 'Memoirs', 'Artists', 'Biographies', 'Specific', 'Individual', 'Arts', 'Photography']"
1050,2013-01-03,392394,1,[85250],"['Mystery', 'Suspense', 'Thriller']"
1051,2013-10-03,1453154,0,[117218 119103],"['Fiction', 'Science', 'Fantasy']"
1052,2013-07-04,1725818,1,[149929],"['Literature', 'Fiction']"
1053,2012-01-05,825269,1,[398593],"['Cookbooks', 'Vegetarian', 'Wine', 'Food', 'Vegan']"
1054,2013-04-04,1598659,1,[180283],"['Catholicism', 'Bibles', 'Christian']"
1055,2015-01-01,633086,1,[119129],"['Historical', 'Romance']"
1056,2013-04-04,1793101,1,[234526],[]
1057,2014-04-03,1248285,1,[305653 316423],"['Romance', 'History', 'World', 'Paranormal']"
1058,2011-04-07,109392,1,[283793],"['Fitness', 'Ailments', 'Diseases', 'Health', 'Dieting', 'Physical']"
1059,2010-10-07,380882,0,"[ 29661  51978  77677  77625  77915 128519 205817 218029 234781 235188
 235156 284011 471054 230352 282848]","['Thriller', 'Memoirs', 'Stories', 'World', 'Fiction', 'Suspense', 'Short', 'History', 'Biographies', 'Mystery', 'Poetry', 'Literature', 'Contemporary', 'Anthologies']"
1060,2014-07-03,525332,1,"[ 13468  13481  40581  40584  85568  86757  86757 142359 237424 295206
 295208 499655 499655]","['Entertainment', 'Adult', 'Childrens', 'Young', 'Fiction', 'Fantasy', 'Facts', 'Contemporary', 'States', 'Life', 'Growing', 'Humor', 'Literature', 'Science', 'Teen', 'United']"
1061,2010-07-08,246485,0,[  2621  80632 504264],"['Mystery', 'Suspense', 'Thriller']"
1062,2014-04-03,149648,0,[  2272 149058 181335 182993 268737 268724],"['Adult', 'Childrens', 'Young', 'Science', 'Fiction', 'Comics', 'Fantasy', 'Facts', 'Graphic', 'Life', 'Growing', 'Literature', 'Contemporary', 'Teen', 'Manga', 'Novels']"
1063,2014-04-03,555936,1,[14276],"['Literature', 'Biographies', 'Memoirs', 'Arts']"
1064,2015-07-02,501275,1,[ 12392 139220],"['Literature', 'Fiction']"
1065,2015-04-02,239413,0,[182030 287529 287647 287884 501016],"['Tales', 'Folk', 'Childrens', 'Fiction', 'Life', 'Growing', 'Literature', 'Facts', 'Fairy', 'Myths']"
1066,2014-04-03,235510,1,[80784],"['Literature', 'Fiction']"
1067,2013-10-03,120397,0,"[  1842  12185  33973  40991  40995  71588  77988 111149 149098 177707
 271561 272067  34143]","['Thriller', 'Action', 'Literature', 'Publishing', 'Self-Help', 'Investing', 'Humor', 'Contemporary', 'Business', 'Money', 'Relationships', 'Entertainment', 'Guides', 'Stories', 'Fiction', 'Suspense', 'Writing', 'Research', 'Specialty', 'Adventure', 'Short', 'Reference', 'Mystery', 'Travel', 'Anthologies']"
1068,2015-04-02,1706645,1,[386903],"['Crafts', 'Home', 'Hobbies']"
1069,2013-01-03,409735,1,[8536],"['Memoirs', 'Leaders', 'Notable', 'Biographies', 'People']"
1070,2012-10-04,923540,0,[ 43301 160607],"['Literature', 'Fiction', 'Bibles', 'Christian']"
1071,2013-04-04,1282183,1,[435062],"['Bibles', 'Living', 'Christian']"
1072,2015-04-02,436748,0,[ 57092 247887 338038],"['Cookbooks', 'Fiction', 'Wine', 'Food', 'Humor', 'Literature', 'Cooking', 'Satire', 'Methods']"
1073,2008-10-09,1023915,1,[56739],"['Fiction', 'Science', 'Fantasy']"
1074,2013-01-03,1251824,0,[265261 315446],"['Memoirs', 'Professionals', 'Biographies', 'Arts', 'Literature', 'Academics']"
1075,2014-10-02,1658613,1,[237600],"['Mystery', 'Suspense', 'Thriller']"
1076,2014-07-03,151610,0,[1381],"['Literature', 'Fiction', 'Childrens']"
1077,2015-07-02,1645117,1,[242001],"['Mystery', 'Suspense', 'Thriller']"
1078,2015-07-02,1333863,0,[337808 341093 361874],"['Adult', 'Young', 'Romance', 'Fiction', 'Fantasy', 'Paranormal', 'Contemporary', 'Science', 'Teen']"
1079,2015-07-02,1702701,1,[255355],"['Literature', 'Fiction', 'Womens']"
1080,2014-04-03,1459170,0,[327264],"['Literature', 'Fiction']"
1081,2013-01-03,1101875,0,[ 49788 215071 302838 352534],"['Thriller', 'Fiction', 'Comics', 'Graphic', 'Fantasy', 'Suspense', 'Mystery', 'Literature', 'Science', 'Manga', 'Novels']"
1082,2013-10-03,1432674,1,[307944 401377],"['Thriller', 'Romance', 'Suspense', 'Mystery', 'Contemporary']"
1083,2015-01-01,601069,1,[39410],"['Explorers', 'Travelers', 'Biographies', 'Memoirs']"
1084,2014-07-03,1020230,0,[ 80144 110842 173838],"['Thriller', 'Fiction', 'Suspense', 'Mystery', 'Literature']"
1085,2015-04-02,1009112,1,[ 40650 283921],"['Economics', 'Memoirs', 'Biographies', 'Professionals', 'Business', 'Money', 'Academics']"
1086,2008-07-10,429343,0,[189468],"['Sciences', 'Social', 'Politics']"
1087,2014-07-03,517035,1,"[ 13342  13415  15557  15745  62440  85929 108212 179603 258670 268725
 277581 277622 333867 408651 483621]","['Adult', 'Childrens', 'Young', 'Fiction', 'Romance', 'Fantasy', 'Arts', 'Womens', 'Literature', 'Music', 'Science', 'Teen', 'Photography']"
1088,2014-10-02,1215943,1,[ 84997 308364 351461],"['Western', 'Romance', 'Fiction', 'Erotica', 'Literature']"
1089,2013-04-04,1593906,1,[175862 246022],"['Medical', 'Christian', 'Fiction', 'Bibles', 'Medicine', 'Literature']"
1090,2015-01-01,940358,0,[ 41595 128877],"['Memoirs', 'Leaders', 'New', 'Notable', 'Biographies', 'Religion', 'Spirituality', 'People', 'Age']"
1091,2009-04-09,739184,1,[147397],"['Literature', 'Fiction']"
1092,2013-10-03,546677,0,[ 60682  80748 119074 119990 160897 235573 321177 236238 290058 316562],"['Games', 'Adult', 'Christian', 'Romantic', 'Young', 'Childrens', 'Fiction', 'Romance', 'Fantasy', 'Bibles', 'Suspense', 'Denominations', 'Activities', 'Crafts', 'Literature', 'Science', 'Teen', 'Sects']"
1093,2014-01-02,164148,0,[ 70968 239800],"['Childrens', 'Fiction', 'Fantasy', 'Facts', 'Life', 'Growing', 'Science']"
1094,2013-04-04,498149,0,[12672],"['Mystery', 'Suspense', 'Thriller']"
1095,2014-07-03,740121,0,[ 60567 296458],"['Literature', 'Fiction']"
1096,2013-07-04,127130,0,[7373],"['Literature', 'Fiction', 'Action', 'Adventure']"
1097,2014-01-02,28454,0,[  2092  28351 109774 122555 256171],"['Americas', 'Cookbooks', 'Fiction', 'Fantasy', 'History', 'International', 'Wine', 'Food', 'Science', 'Regional']"
1098,2013-04-04,959749,1,[426770],"['Europe', 'Travel']"
1099,2015-07-02,637911,0,[324710],"['Mystery', 'Suspense', 'Thriller']"
1100,2015-07-02,993329,1,[139263 287112],"['Studies', 'Religion', 'Spirituality', 'Religious']"
1101,2015-04-02,1300598,1,[79302],"['Life', 'Facts', 'Growing', 'Childrens']"
1102,2015-07-02,901230,1,[110842],"['Literature', 'Fiction']"
1103,2014-04-03,153017,0,[12805],"['Adult', 'Young', 'Fiction', 'Literature', 'Teen']"
1104,2014-07-03,178157,0,[  9605  36130 448694],"['Thriller', 'Specialty', 'Fiction', 'Suspense', 'Mystery', 'Travel', 'Literature']"
1105,2014-10-02,920768,0,[125548 141441 145903 149010 170586 313352],"['Success', 'Entertainment', 'Self-Help', 'Christian', 'Holidays', 'Cookbooks', 'Worship', 'Bibles', 'Wine', 'Religion', 'Food', 'Living', 'Humor', 'Devotion', 'Entertaining', 'Spirituality']"
1106,2014-01-02,572378,1,[ 14693  83167 318700 325451],"['Adventure', 'Weight', 'Literary', 'Fiction', 'Diets', 'Fitness', 'Action', 'Literature', 'Health', 'Dieting', 'Loss']"
1107,2014-04-03,1245737,1,[ 90327 334725 346074 483667 305126],"['Fiction', 'Romance', 'Paranormal', 'States', 'Multicultural', 'Literature', 'United']"
1108,2013-04-04,1750064,0,[305282],"['Literature', 'Literary', 'Fiction']"
1109,2014-07-03,452100,1,[ 68958 294940],"['Weight', 'Loss', 'Fiction', 'History', 'Diets', 'Fitness', 'Literature', 'Health', 'Dieting', 'Criticism']"
1110,2014-04-03,174252,0,[52826 80784],"['Literature', 'States', 'Fiction', 'United']"
1111,2015-04-02,1498079,0,[239925 244191 325129 331284],"['Romantic', 'Romance', 'Fiction', 'Erotica', 'Comedy', 'Literature', 'Contemporary', 'Womens']"
1112,2013-07-04,1460544,0,[290004 301786 307853 313280 315573 230912 297936],"['Thriller', 'Romantic', 'New', 'Fiction', 'Suspense', 'Fantasy', 'Romance', 'Mystery', 'Religion', 'Science', 'Spirituality', 'Age']"
1113,2014-07-03,1736980,1,[312179 323703],"['Literature', 'Fiction', 'Action', 'Adventure']"
1114,2014-10-02,53219,1,[ 15294 114981 200783 242575 298545 333290],"['Thriller', 'Fiction', 'Suspense', 'Erotica', 'Mystery', 'Literature']"
1115,2015-04-02,285013,0,[  9063   9073   9131  13597  29661  29652 257383],"['Thriller', 'Fiction', 'Suspense', 'Mystery', 'Literature', 'Classics']"
1116,2015-01-01,1533890,1,[145357],"['Literature', 'Fiction', 'Bibles', 'Christian']"
1117,2013-10-03,93666,0,[27819 89947],"['Christian', 'Fiction', 'Bibles', 'Living', 'Literature']"
1118,2015-01-01,1243438,1,[306022],"['Sciences', 'Social', 'Politics']"
1119,2013-07-04,1140515,1,[53689],"['Literature', 'Fiction', 'Action', 'Adventure']"
1120,2013-04-04,677251,1,[97980],"['Job', 'Money', 'Careers', 'Business', 'Hunting']"
1121,2013-04-04,369295,1,[427219],"['Literature', 'Fiction', 'Poetry']"
1122,2014-10-02,231692,0,[11098],"['Memoirs', 'Leaders', 'Notable', 'Biographies', 'People']"
1123,2014-07-03,6333,0,[309187],"['Mystery', 'Suspense', 'Thriller']"
1124,2015-04-02,1053568,1,[197680 197664],"['Literature', 'Fiction', 'Bibles', 'Christian']"
1125,2013-01-03,726018,1,[166837],"['Literature', 'States', 'Fiction', 'United']"
1126,2010-04-08,791732,0,[402696],"['Leadership', 'Management', 'Business', 'Money']"
1127,2013-07-04,64828,1,[23202],"['Literature', 'Fiction']"
1128,2013-07-04,850580,0,[ 27706  60647 257383],"['Adventure', 'Thriller', 'Childrens', 'Suspense', 'Politics', 'Sciences', 'Government', 'Mystery', 'Action', 'Social']"
1129,2015-01-01,1090570,0,[ 51965  94641  95478 154538 234003 240152 291576 319445 154588 420264],"['Christian', 'Fiction', 'Romance', 'Fantasy', 'Bibles', 'Erotica', 'Contemporary', 'States', 'Literature', 'Science', 'United']"
1130,2015-07-02,882844,0,[29137],"['Literature', 'Fiction']"
1131,2009-04-09,1719216,1,[271899],"['Literature', 'Fiction', 'Action', 'Adventure']"
1132,2012-10-04,883413,0,[145662],"['Literature', 'Fiction']"
1133,2011-07-07,772331,1,[ 24081  46575  84675 145695],"['Thriller', 'Christian', 'Fiction', 'Suspense', 'Bibles', 'Mystery', 'Literature']"
1134,2013-10-03,1183543,1,[],[]
1135,2015-07-02,1271845,1,[73553],"['History', 'Americas']"
1136,2013-01-03,569789,0,[ 64800 302857 309601 313195 314586],"['Western', 'Thriller', 'Fiction', 'Suspense', 'Romance', 'Erotica', 'Mystery', 'Literature', 'Contemporary']"
1137,2014-10-02,729264,0,[38385 52826],"['Fiction', 'States', 'Literature', 'Contemporary', 'United']"
1138,2013-07-04,577876,1,[ 53840  60700 156144 229097 230562],"['Cookbooks', 'Fiction', 'International', 'Wine', 'Fitness', 'Europe', 'Food', 'Womens', 'Travel', 'Literature', 'Health', 'Dieting', 'Regional']"
1139,2014-04-03,568776,0,"[ 14594 102450 116521 142413 147301 168703 217954 217957 267956 161688
 396082 396075]","['Graphic', 'Fantasy', 'History', 'Other', 'Fitness', 'Health', 'Dieting', 'Design', 'Comics', 'Arts', 'Humor', 'Science', 'Loss', 'Photography', 'Media', 'Entertainment', 'Fiction', 'Diets', 'Novels', 'Decorative', 'Weight', 'Criticism']"
1140,2013-01-03,977717,1,[479480],"['Cookbooks', 'Wine', 'Food', 'Special', 'Diet']"
1141,2013-07-04,136840,1,[1726 8180],"['Literature', 'Fiction']"
1142,2014-07-03,55031,0,"[  2491  13479  13661  13899  22170  22427  26241  26453  29500  34223
  39588  67903  74739  75298 284019 426580 427410 506000  74398 114285]","['Christian', 'Fantasy', 'History', 'Sciences', 'Growing', 'Literature', 'Social', 'Catholicism', 'Sociology', 'Childrens', 'Politics', 'Arts', 'Humor', 'Science', 'Teen', 'Photography', 'Entertainment', 'Puzzles', 'Americas', 'Young', 'Fiction', 'Bibles', 'Facts', 'Theology', 'Adult', 'Memoirs', 'Leaders', 'Notable', 'Biographies', 'Life', 'Games', 'Criticism', 'People']"
1143,2015-07-02,966652,1,[ 38034  70248  70494 140724 140745],"['Tales', 'Folk', 'Childrens', 'Fiction', 'Fairy', 'Life', 'Animals', 'Activities', 'Crafts', 'Growing', 'Literature', 'Facts', 'Games', 'Myths']"
1144,2014-01-02,434930,1,[9905],"['Life', 'Facts', 'Growing', 'Childrens']"
1145,2010-10-07,344366,1,[172307],"['Medicine', 'Medical']"
1146,2014-10-02,1231132,1,[434680],"['Entertainment', 'Humor']"
1147,2013-04-04,1668726,0,[241795 316055],"['Contemporary', 'Literature', 'Romance', 'Fiction']"
1148,2015-01-01,978669,1,[287237],"['Sciences', 'Social', 'Government', 'Politics']"
1149,2013-04-04,1734991,0,[292109 319549 392293 414151 192835],"['Transportation', 'Romance', 'Other', 'Historical', 'Crafts', 'Arts', 'Home', 'Engineering', 'Media', 'Hobbies', 'Photography']"
1150,2014-10-02,481215,0,[ 12061 317492],"['Thriller', 'Fiction', 'Suspense', 'Mystery', 'Literature']"
1151,2013-01-03,947423,0,[ 35057 306985],"['Literary', 'Fiction', 'Romance', 'Literature', 'Contemporary']"
1152,2015-07-02,469574,0,[ 80881 402805],"['Memoirs', 'Leaders', 'Notable', 'Biographies', 'Politics', 'Sciences', 'Government', 'Social', 'People']"
1153,2015-04-02,845776,1,[ 27195 292208  70918],"['Life', 'Facts', 'Growing', 'Childrens']"
1154,2011-04-07,1556978,1,[156987 145447 501431 501427],"['Relationships', 'Mathematics', 'Self-Help', 'Childrens', 'Math', 'Science']"
1155,2014-04-03,1682891,1,[245413 328412 356344],"['Sports', 'Romance', 'Individual', 'Outdoors', 'Contemporary']"
1156,2014-10-02,242923,0,[  2421  12392  14215  52826  60862  61606 118994 283695 305864 480361],"['Entertainment', 'Christian', 'Fiction', 'Bibles', 'States', 'Humor', 'Literature', 'Contemporary', 'United']"
1157,2015-07-02,1307593,1,[80723],"['Mystery', 'Suspense', 'Thriller']"
1158,2012-10-04,1201567,1,[ 60359 407854],"['Adult', 'Sports', 'Young', 'Fiction', 'Individual', 'Outdoors', 'Literature', 'Teen']"
1159,2012-07-05,91593,1,[147719 390609],"['Relationships', 'Self-Help', 'Occult', 'Paranormal', 'Religion', 'Spirituality']"
1160,2009-07-09,955236,0,[86731],"['History', 'World']"
1161,2015-04-02,421838,0,[ 41456  80997 116582 308223],"['Entertainment', 'Thriller', 'Fiction', 'Suspense', 'Mystery', 'Humor', 'Literature', 'Womens']"
1162,2013-10-03,1713544,1,[205627],"['Literature', 'States', 'Fiction', 'United']"
1163,2014-10-02,621739,1,[],[]
1164,2014-07-03,1583517,1,[170207 266061],"['Groups', 'Memoirs', 'Christian', 'Biographies', 'Bibles', 'Specific', 'Living']"
1165,2015-04-02,907070,1,[116582],"['Mystery', 'Suspense', 'Thriller']"
1166,2013-04-04,606230,0,"[ 26197  62522  62383 297649 309706 310283 312264 315552 317346 437146
 480572 313522]","['Thriller', 'Adult', 'Young', 'Fiction', 'Romance', 'Fantasy', 'Mysteries', 'Erotica', 'Paranormal', 'Contemporary', 'Womens', 'Literature', 'Science', 'Teen']"
1167,2015-07-02,150663,0,[84941],"['Literature', 'Fiction']"
1168,2013-01-03,680688,1,[400357],"['Fitness', 'Medicine', 'Alternative', 'Health', 'Dieting']"
1169,2014-04-03,137652,1,[15356 22455],"['Literature', 'Fiction']"
1170,2012-07-05,85497,1,[  1056  27353  87599 182248 380641 383119],"['Childrens', 'Life', 'Animals', 'Arts', 'Growing', 'Music', 'Facts', 'Photography']"
1171,2015-07-02,691792,0,[79839],"['Self-Help', 'Transformation', 'Personal']"
1172,2013-07-04,608770,0,[ 53072 114506 239104 305006 312090 312945 316062 333326],"['Adventure', 'Fiction', 'Romance', 'Fantasy', 'Paranormal', 'Contemporary', 'Action', 'Gothic', 'Literature', 'Science']"
1173,2015-04-02,1598255,1,[189197],"['Life', 'Facts', 'Growing', 'Childrens']"
1174,2014-07-03,1225307,1,[104562],"['Literature', 'Fiction']"
1175,2014-10-02,463200,1,[247419 285151],"['Drawing', 'Cookbooks', 'Wine', 'Food', 'Special', 'Arts', 'Diet', 'Photography']"
1176,2015-04-02,1003094,1,[328067 234912 236365 471889],"['Thriller', 'Fiction', 'Suspense', 'Politics', 'Sciences', 'Mystery', 'Plays', 'Dramas', 'Literature', 'Social', 'Womens']"
1177,2009-10-08,98131,0,[ 39585  40151  49438  57484 283342 472693 171991],"['Entertainment', 'Memoirs', 'Leaders', 'Notable', 'Biographies', 'Fiction', 'States', 'Arts', 'Humor', 'Literature', 'United', 'People']"
1178,2014-07-03,218599,0,[245955 426310 439939],"['Romantic', 'Romance', 'Fiction', 'Suspense', 'Literature']"
1179,2012-04-05,308364,1,"[  4186  37550  58018  69636  75682 127326 172001   8462   8787  10176
  23349  67539  70567 124460 150316 222389]","['Grief', 'History', 'Sciences', 'Math', 'Poetry', 'Literature', 'Self-Help', 'Childrens', 'Arts', 'Science', 'Stories', 'Fiction', 'Death', 'Memoirs', 'Biographies', 'Short', 'Biological', 'Anthologies', 'Criticism']"
1180,2009-07-09,385707,1,[ 26461  57618 112132 402684],"['Memoirs', 'Christian', 'Leaders', 'Skills', 'Fiction', 'Biographies', 'Bibles', 'Notable', 'Professionals', 'Academics', 'Literature', 'Business', 'Money', 'People']"
1181,2015-01-01,822074,1,[ 26248  26195 279326 279406 381428],"['Childrens', 'Education', 'Reference', 'Activities', 'Crafts', 'Europe', 'Travel', 'Games']"
1182,2015-07-02,18546,0,[27808 46599],"['Adventure', 'Thriller', 'Fiction', 'Suspense', 'Mystery', 'Action', 'Literature']"
1183,2015-04-02,1463256,0,[290553],[]
1184,2015-01-01,252687,1,[59213 76442 90194],"['Adventure', 'Memoirs', 'Crime', 'Engineering', 'Biographies', 'Fiction', 'True', 'Action', 'Literature', 'Transportation']"
1185,2013-07-04,18277,1,[39143],"['Sciences', 'Social', 'Government', 'Politics']"
1186,2009-04-09,729054,0,[21823],"['History', 'Business', 'Biography', 'Money']"
1187,2014-10-02,1205867,1,[ 60584 278378 431823 434917],"['Baking', 'Cookbooks', 'International', 'Wine', 'Food', 'Regional']"
1188,2013-07-04,205499,0,[  2317 117792 229818 239115 300668 315439 317663 487059 119256 236172],"['Christian', 'Fiction', 'Fantasy', 'Bibles', 'Literature', 'Science']"
1189,2013-01-03,1057493,1,[166186],"['Bibles', 'Living', 'Christian']"
1190,2015-01-01,1488951,0,[200578 291736],"['Psychology', 'Counseling', 'New', 'Fitness', 'Religion', 'Health', 'Dieting', 'Spirituality', 'Age']"
1191,2013-04-04,1308248,1,[236112 236109 236134 238033],"['Mystery', 'Suspense', 'Thriller']"
